gapSppCode,gapComName,gapSciName,iucnTaxonID,iucnComName,iucnSciName,iucnOriginUS,iucnCategory,iucnPopulationTrend,iucnTrend,hucCount,meanPercUse,habBreadth,percL2,L2endemic,Jend,Endemic,Group,Subgroup,potRare,Spp,na_l2code,na_l2name,totalSppPix,SppProt,SppPercProt,Spp_L2
bSUTAx,Summer Tanager,Piranga rubra,22722456.0,Summer Tanager,Piranga rubra,Native,LC,stable,0,30782,38.7250647793,0,0.0,0,0,0,A,A,0,bSUTAx,9.2,TEMPERATE PRAIRIES,35889307,1339567,4,bSUTAx_9.2
bSUTAx,Summer Tanager,Piranga rubra,22722456.0,Summer Tanager,Piranga rubra,Native,LC,stable,0,30782,38.7250647793,0,0.0,0,0,0,A,A,0,bSUTAx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,140540946,1565182,1,bSUTAx_9.4
bSUTAx,Summer Tanager,Piranga rubra,22722456.0,Summer Tanager,Piranga rubra,Native,LC,stable,0,30782,38.7250647793,0,0.0,0,0,0,A,A,0,bSUTAx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,20172768,672783,3,bSUTAx_9.5
bSUTAx,Summer Tanager,Piranga rubra,22722456.0,Summer Tanager,Piranga rubra,Native,LC,stable,0,30782,38.7250647793,0,0.0,0,0,0,A,A,0,bSUTAx,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,37542900,123434,0,bSUTAx_9.6
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,10.1,COLD DESERTS,1020252729,90998425,9,bSWHAx_10.1
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,10.2,WARM DESERTS,263572714,28294376,11,bSWHAx_10.2
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,11.1,MEDITERRANEAN CALIFORNIA,69221240,3073422,4,bSWHAx_11.1
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,12.1,WESTERN SIERRA MADRE PIEDMONT,41773092,5134248,12,bSWHAx_12.1
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,13.1,UPPER GILA MOUNTAINS,88026125,7617396,9,bSWHAx_13.1
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,5.2,MIXED WOOD SHIELD,3618857,168101,5,bSWHAx_5.2
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,6.2,WESTERN CORDILLERA,366155655,44103095,12,bSWHAx_6.2
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,7.1,MARINE WEST COAST FOREST,153688,48280,31,bSWHAx_7.1
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,8.1,MIXED WOOD PLAINS,67351435,1864913,3,bSWHAx_8.1
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,8.2,CENTRAL USA PLAINS,4563494,16344,0,bSWHAx_8.2
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,8.3,SOUTHEASTERN USA PLAINS,7417066,116331,2,bSWHAx_8.3
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,257120,0,0,bSWHAx_8.4
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,9.2,TEMPERATE PRAIRIES,499945961,8439077,2,bSWHAx_9.2
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,607230303,8758438,1,bSWHAx_9.3
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,932910457,6903200,1,bSWHAx_9.4
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,9.5,TEXAS-LOUISIANA COASTAL PLAIN,536699,0,0,bSWHAx_9.5
bSWHAx,Swainson's Hawk,Buteo swainsoni,22695903.0,Swainson's Hawk,Buteo swainsoni,Native,LC,stable,0,43833,82.8960330393,0,0.0,0,0,0,A,A,0,bSWHAx,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,37615695,93332,0,bSWHAx_9.6
bSWSPx,Swamp Sparrow,Melospiza georgiana,22721070.0,Swamp Sparrow,Melospiza georgiana,Native,LC,increasing,0,46255,5.01351592247,1,0.0,0,0,0,C,TR,1,bSWSPx,10.1,COLD DESERTS,4285,675,16,bSWSPx_10.1
bSWSPx,Swamp Sparrow,Melospiza georgiana,22721070.0,Swamp Sparrow,Melospiza georgiana,Native,LC,increasing,0,46255,5.01351592247,1,0.0,0,0,0,C,TR,1,bSWSPx,10.2,WARM DESERTS,1434912,200213,14,bSWSPx_10.2
bSWSPx,Swamp Sparrow,Melospiza georgiana,22721070.0,Swamp Sparrow,Melospiza georgiana,Native,LC,increasing,0,46255,5.01351592247,1,0.0,0,0,0,C,TR,1,bSWSPx,11.1,MEDITERRANEAN CALIFORNIA,945804,221110,23,bSWSPx_11.1
bSWSPx,Swamp Sparrow,Melospiza georgiana,22721070.0,Swamp Sparrow,Melospiza georgiana,Native,LC,increasing,0,46255,5.01351592247,1,0.0,0,0,0,C,TR,1,bSWSPx,12.1,WESTERN SIERRA MADRE PIEDMONT,48887,14115,29,bSWSPx_12.1
bSWSPx,Swamp Sparrow,Melospiza georgiana,22721070.0,Swamp Sparrow,Melospiza georgiana,Native,LC,increasing,0,46255,5.01351592247,1,0.0,0,0,0,C,TR,1,bSWSPx,13.1,UPPER GILA MOUNTAINS,67179,9386,14,bSWSPx_13.1
bSWSPx,Swamp Sparrow,Melospiza georgiana,22721070.0,Swamp Sparrow,Melospiza georgiana,Native,LC,increasing,0,46255,5.01351592247,1,0.0,0,0,0,C,TR,1,bSWSPx,15.4,EVERGLADES,355122,135042,38,bSWSPx_15.4
bSWSPx,Swamp Sparrow,Melospiza georgiana,22721070.0,Swamp Sparrow,Melospiza georgiana,Native,LC,increasing,0,46255,5.01351592247,1,0.0,0,0,0,C,TR,1,bSWSPx,5.2,MIXED WOOD SHIELD,29576801,5290842,18,bSWSPx_5.2
bSWSPx,Swamp Sparrow,Melospiza georgiana,22721070.0,Swamp Sparrow,Melospiza georgiana,Native,LC,increasing,0,46255,5.01351592247,1,0.0,0,0,0,C,TR,1,bSWSPx,5.3,ATLANTIC HIGHLANDS,7499547,1246846,17,bSWSPx_5.3
