Species ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Authority	Infraspecific rank	Infraspecific name	Infraspecific authority	Stock/subpopulation	Synonyms	Common names (Eng)	Common names (Fre)	Common names (Spa)	Red List status	Red List criteria	Red List criteria version	Year assessed	Population trend	Petitioned
59245	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	auriculatus	"(Holbrook, 1838)"						Southern Dusky Salamander			LC		3.1	2004	stable	N
59246	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	brimleyorum	"Stejneger, 1895"						Ouachita Dusky Salamander			LC		3.1	2004	stable	N
59247	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	carolinensis	"Dunn, 1916"						Carolina Mountain Dusky Salamander			LC		3.1	2004	stable	N
59248	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	folkertsi	"Camp, Tilley, Austin and Marshall, 2002"						Dwarf Black-bellied Salamander			DD		3.1	2004	unknown	N
59249	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	fuscus	"(Green, 1818)"						Dusky Salamander			LC		3.1	2004	stable	N
59250	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	imitator	"Dunn, 1927"						Imitator Salamander			LC		3.1	2004	stable	N
59251	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	marmoratus	"(Moore, 1899)"						Shovelnose Salamander			LC		3.1	2004	stable	N
59252	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	monticola	"Dunn, 1916"						Seal Salamander			LC		3.1	2004	stable	N
59253	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	ochrophaeus	"Cope, 1859"						Allegheny Mountain Dusky Salamander			LC		3.1	2015	unknown	N
59254	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	ocoee	"Nicholls, 1949"						Ocoee Salamander			LC		3.1	2014	stable	N
59255	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	orestes	"Tilley & Mahoney, 1996"						Blue Ridge Dusky Salamander			LC		3.1	2014	stable	N
59256	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	quadramaculatus	"(Holbrook, 1840)"						Blackbelly Salamander			LC		3.1	2014	stable	N
59257	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	santeetlah	"Tilley, 1981"						Santeetlah Dusky Salamander			LC		3.1	2014	stable	N
59258	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	welteri	"Barbour, 1950"						Black Mountain Salamander			LC		3.1	2014	unknown	N
59259	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Desmognathus	wrighti	"King, 1936"						Pygmy Salamander			LC		3.1	2004	stable	N
63769	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	DIPSADIDAE	Diadophis	punctatus	"(Linnaeus, 1766)"						"Ring-necked Snake, Ringneck Snake"			LC		3.1	2007	stable	N
59078	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	AMBYSTOMATIDAE	Dicamptodon	aterrimus	"(Cope, 1868)"					Amblystoma  aterrimum	Idaho Giant Salamander			LC		3.1	2014	stable	N
59079	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	AMBYSTOMATIDAE	Dicamptodon	copei	"Nussbaum, 1970"						Cope's Giant Salamander			LC		3.1	2004	stable	N
59080	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	AMBYSTOMATIDAE	Dicamptodon	ensatus	"(Eschscholtz, 1833)"					Triton  ensatus  	"California Giant Salamander, Pacific Giant Salamander"			NT		3.1	2004	unknown	N
59081	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	AMBYSTOMATIDAE	Dicamptodon	tenebrosus	"(Baird and Girard, 1852)"					Amblystoma  tenebrosum	"Coastal Giant Salamander, Pacific Giant Salamander"			LC		3.1	2015	stable	N
42618	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Dicrostonyx	groenlandicus	"(Traill, 1823)"					Dicrostonyx kilangmiutak  |Dicrostonyx rubricatus  	"Neartic Collared Lemming, Northern Collared Lemming"			LC		3.1	2016	unknown	N
42620	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Dicrostonyx	nelsoni	"Merriam, 1900"					Dicrostonyx exsul  	"Nelson's Collared Lemming, Nelson's Collred Lemming, Ungava Collared Lemming"			LC		3.1	2016	stable	N
39974	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	CRICETIDAE	Dicrostonyx	unalascensis	"Merriam, 1900"					Dicrostonyx groenlandicus subspecies unalascensis|Dicrostonyx stevensoni  	"Umnak Island Collared Lemming, Unalaska Collared Lemming"			DD		3.1	2008	unknown	N
40502	ANIMALIA	CHORDATA	MAMMALIA	DIDELPHIMORPHIA	DIDELPHIDAE	Didelphis	virginiana	"Kerr, 1792"						Virginia Opossum	Sarigue de Virginie		LC		3.1	2016	increasing	N
22698305	ANIMALIA	CHORDATA	AVES	PROCELLARIIFORMES	DIOMEDEIDAE	Diomedea	exulans	"Linnaeus, 1758"						Wandering Albatross			VU	A4bd	3.1	2016	decreasing	N
6628	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Diphylla	ecaudata	"Spix, 1823"						Hairy-legged Vampire Bat			LC		3.1	2016	stable	N
6684	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	agilis	"Gambel, 1848"						Agile Kangaroo Rat			LC		3.1	2016	decreasing	N
42599	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	californicus	"Merriam, 1890"						California Kangaroo Rat			LC		3.1	2016	stable	N
6685	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	compactus	"True, 1889"						Gulf Coast Kangaroo Rat			LC		3.1	2016	stable	N
6686	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	deserti	"Stephens, 1887"						Desert Kangaroo Rat			LC		3.1	2016	stable	N
6675	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	elator	"Merriam, 1894"						Texas Kangaroo Rat			VU	"B1ab(i,ii,iii)"	3.1	2008	decreasing	N
42600	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	heermanni	"Le Conte, 1853"						"Heermann's Kangaroo Rat, Morro Bay Kangaroo-rat, Morro Bay Kangaroo Rat"			LC		3.1	2016	unknown	N
6678	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	ingens	"(Merriam, 1904)"						Giant Kangaroo Rat			EN	"B1ab(i,ii,iii)"	3.1	2008	decreasing	N
92465716	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	merriami	"Mearns, 1890"						Merriam's Kangaroo Rat			LC		3.1	2016	stable	N
42603	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	microps	"(Merriam, 1904)"						"Chisel-toothed Kangaroo Rat, Houserock Chisel-toothed Kangaroo Rat, House Rock Valley Kangaroo Rat"			LC		3.1	2016	stable	N
6683	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	nitratoides	"Merriam, 1894"						"Fresno Kangaroo Rat, San Joaquin Kangaroo Rat"			VU	"B1ab(i,ii,iii,v)"	3.1	2008	decreasing	N
6691	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	ordii	"Woodhouse, 1853"						Ord's Kangaroo Rat			LC		3.1	2016	stable	N
42604	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	panamintinus	"(Merriam, 1894)"						Panamint Kangaroo Rat			LC		3.1	2016	stable	N
136630	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	simulans	"Merriam, 1904"						Dulzura Kangaroo Rat			LC		3.1	2016	unknown	N
6693	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	spectabilis	"Merriam, 1890"						"Banner-tailed Kangaroo Rat, Phillips's Kangaroo Rat"			NT		3.1	2008	decreasing	N
6682	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	stephensi	"(Merriam, 1907)"						Stephens' Kangaroo Rat			EN	"B1ab(i,ii,iii)"	3.1	2008	decreasing	N
42605	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	HETEROMYIDAE	Dipodomys	venustus	"(Merriam, 1904)"						Narrow-faced Kangaroo Rat			LC		3.1	2016	decreasing	N
64053	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	IGUANIDAE	Dipsosaurus	dorsalis	"(Baird & Girard, 1852)"					Crotaphytus dorsalis  	Common Desert Iguana			LC		3.1	2007	stable	N
22724367	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ICTERIDAE	Dolichonyx	oryzivorus	"(Linnaeus, 1758)"						Bobolink			LC		3.1	2016	decreasing	N
22720844	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Drepanis	coccinea	"(Forster, 1781)"					Vestiaria coccinea	"Iiwi, 'I'iwi"			VU	"B1ab(i,ii,iii,v)"	3.1	2016	decreasing	N
22720852	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Drepanis	funerea	"Newton, 1893"						Black Mamo			EX		3.1	2016		N
22720848	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Drepanis	pacifica	"(Gmelin, 1788)"						"Hawaii Mamo, Hawai'i Mamo"			EX		3.1	2016		N
63773	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Drymarchon	couperi	"(Holbrook, 1842)"					Drymarchon corais subspecies couperi	Eastern Indigo Snake			LC		3.1	2007	decreasing	N
63774	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	COLUBRIDAE	Drymarchon	melanurus	"(Dumeril, Bibron & Dumeril, 1854)"						"Central American Indigo Snake, Western Indigo Snake"			LC		3.1	2007	stable	N
22681149	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Dryobates	nuttallii	"(Gambel, 1843)"					Picoides nuttallii	Nuttall's Woodpecker			LC		3.1	2016	increasing	N
22681155	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Dryobates	pubescens	"(Linnaeus, 1766)"					Picoides pubescens	Downy Woodpecker			LC		3.1	2016	stable	N
22681152	ANIMALIA	CHORDATA	AVES	PICIFORMES	PICIDAE	Dryobates	scalaris	"(Wagler, 1829)"					Picoides scalaris	Ladder-backed Woodpecker			LC		3.1	2016	stable	N
6909	ANIMALIA	CHORDATA	MAMMALIA	SIRENIA	DUGONGIDAE	Dugong	dugon	"(Müller, 1776)"						"Dugong, Sea Cow"	Dugong	Dugon	VU	A2bcd+4bcd	3.1	2015	decreasing	N
22711013	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	MIMIDAE	Dumetella	carolinensis	"(Linnaeus, 1766)"						"Grey Catbird, Gray Catbird"			LC		3.1	2016	stable	N
22720738	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	FRINGILLIDAE	Dysmorodrepanis	munroi	"Perkins, 1919"						"Lanai Hookbill, Lana'i Hookbill"			EX		3.1	2016		N
22690733	ANIMALIA	CHORDATA	AVES	COLUMBIFORMES	COLUMBIDAE	Ectopistes	migratorius	"(Linnaeus, 1766)"						Passenger Pigeon			EX		3.1	2016		N
22696944	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	ARDEIDAE	Egretta	caerulea	"(Linnaeus, 1758)"					Florida caerulea caerulea	Little Blue Heron	Aigrette bleue		LC		3.1	2016	decreasing	N
22696977	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	ARDEIDAE	Egretta	eulophotes	"(Swinhoe, 1860)"						Chinese Egret			VU	C2a(i)	3.1	2016	decreasing	N
62774969	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	ARDEIDAE	Egretta	garzetta	"(Linnaeus, 1766)"						Little Egret			LC		3.1	2016	increasing	N
22696916	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	ARDEIDAE	Egretta	rufescens	"(Gmelin, 1789)"					Hydranassa rufescens rufescens	Reddish Egret			NT		3.1	2016	increasing	N
22696974	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	ARDEIDAE	Egretta	thula	"(Molina, 1782)"						Snowy Egret			LC		3.1	2016	increasing	N
22696931	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	ARDEIDAE	Egretta	tricolor	"(Müller, 1776)"					Hydranassa tricolor tricolor	"Tricolored Heron, Tricolored Heron"			LC		3.1	2016	stable	N
22699259	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Elaenia	martinica	"(Linnaeus, 1766)"						Caribbean Elaenia			LC		3.1	2016	unknown	N
22695017	ANIMALIA	CHORDATA	AVES	ACCIPITRIFORMES	ACCIPITRIDAE	Elanoides	forficatus	"(Linnaeus, 1758)"						"Swallow-tailed Kite, Swallow-tailed Kite"			LC		3.1	2016	increasing	N
22695036	ANIMALIA	CHORDATA	AVES	ACCIPITRIFORMES	ACCIPITRIDAE	Elanus	leucurus	"(Vieillot, 1818)"						White-tailed Kite			LC		3.1	2016	increasing	N
56522	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	ELEUTHERODACTYLIDAE	Eleutherodactylus	coqui	"Thomas, 1966"						"Common Coqui, Puerto Rican Coqui"		Coquí Común	LC		3.1	2009	stable	N
56547	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	ELEUTHERODACTYLIDAE	Eleutherodactylus	cystignathoides	"(Cope, 1877)"					Syrrhophus campi  |Syrrhopus cystignathoides  	Rio Grande Chirping Frog			LC		3.1	2004	stable	N
56643	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	ELEUTHERODACTYLIDAE	Eleutherodactylus	guttilatus	"(Cope, 1879)"						Spotted Chirping Frog			LC		3.1	2010	unknown	N
56744	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	ELEUTHERODACTYLIDAE	Eleutherodactylus	marnockii	"(Cope, 1878)"						Cliff Chirping Frog			LC		3.1	2010	stable	N
56864	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	ELEUTHERODACTYLIDAE	Eleutherodactylus	planirostris	"(Cope, 1862)"					Hylodes planirostris  	Greenhouse Frog			LC		3.1	2004	stable	N
63701	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ANGUIDAE	Elgaria	coerulea	"(Wiegmann, 1828)"						Northern Alligator Lizard			LC		3.1	2007	stable	N
63702	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ANGUIDAE	Elgaria	kingii	"Gray, 1838"					Elgaria usafa  	Madrean Alligator Lizard			LC		3.1	2007	stable	N
63703	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ANGUIDAE	Elgaria	multicarinata	"(Blainville, 1835)"						Southern Alligator Lizard			LC		3.1	2007	decreasing	N
40792	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ANGUIDAE	Elgaria	panamintina	"(Stebbins, 1958)"					Gerrhonotus panamintus  	Panamint Alligator Lizard			VU	B1ab(iii); C2a(i)	3.1	2007	decreasing	N
22720966	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	EMBERIZIDAE	Emberiza	aureola	"Pallas, 1773"						Yellow-breasted Bunting			EN	A2acd+3cd+4acd	3.1	2016	decreasing	N
22720881	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	EMBERIZIDAE	Emberiza	leucocephalos	"Gmelin, 1771"						Pine Bunting			LC		3.1	2016	stable	N
22721007	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	EMBERIZIDAE	Emberiza	pallasi	"(Cabanis, 1851)"						"Pallas's Bunting, Pallas's Reed Bunting, Pallas's Reed Hunting"			LC		3.1	2016	stable	N
22720954	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	EMBERIZIDAE	Emberiza	pusilla	"Pallas, 1776"						Little Bunting			LC		3.1	2016	stable	N
22720960	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	EMBERIZIDAE	Emberiza	rustica	"Pallas, 1776"						Rustic Bunting			VU	A2abcd+3bcd+4abcd	3.1	2016	decreasing	N
22721012	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	EMBERIZIDAE	Emberiza	schoeniclus	"(Linnaeus, 1758)"						"Reed Bunting, Common Reed Bunting"			LC		3.1	2016	decreasing	N
22721003	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	EMBERIZIDAE	Emberiza	variabilis	"Temminck, 1835"						"Grey Bunting, Gray Bunting"			LC		3.1	2016	stable	N
22699845	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	alnorum	"Brewster, 1895"						Alder Flycatcher			LC		3.1	2016	stable	N
22699871	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	difficilis	"Baird, 1858"						Pacific-slope Flycatcher			LC		3.1	2016	decreasing	N
22699839	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	flaviventris	"(Baird & Girard, 1843)"						Yellow-bellied Flycatcher			LC		3.1	2016	increasing	N
22699880	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	fulvifrons	"(Giraud, 1841)"						Buff-breasted Flycatcher			LC		3.1	2016	decreasing	N
22699857	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	hammondii	"(Xántus de Vesey, 1858)"						Hammond's Flycatcher			LC		3.1	2016	increasing	N
22699854	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	minimus	"(Baird & Baird, 1843)"						Least Flycatcher			LC		3.1	2016	decreasing	N
22699864	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	oberholseri	"Phillips, 1939"						"American Dusky Flycatcher, Dusky Flycatcher"			LC		3.1	2016	decreasing	N
22699874	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	occidentalis	"Nelson, 1897"						Cordilleran Flycatcher			LC		3.1	2016	decreasing	N
22699848	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	traillii	"(Audubon, 1828)"						Willow Flycatcher			LC		3.1	2016	decreasing	N
22699842	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	virescens	"(Vieillot, 1818)"						Acadian Flycatcher			LC		3.1	2016	stable	N
22699860	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonax	wrightii	"Baird, 1858"						"American Grey Flycatcher, Gray Flycatcher, Grey Flycatcher"			LC		3.1	2016	increasing	N
22700520	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	TYRANNIDAE	Empidonomus	varius	"(Vieillot, 1818)"						Variegated Flycatcher			LC		3.1	2016	stable	N
176720	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Emydocephalus	annulatus	"Krefft, 1869"					Aipysurus chelonicephalus  |Emydocephalus tuberculatus  	"Egg-eating Sea Snake, Turtleheaded Sea Snake"	Emydocephale Annele		LC		3.1	2010	decreasing	N
176706	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Emydocephalus	ijimae	"Stejneger, 1898"						Ijima's Sea Snake			LC		3.1	2010	unknown	N
7709	ANIMALIA	CHORDATA	REPTILIA	TESTUDINES	EMYDIDAE	Emydoidea	blandingii	"(Holbrook, 1838)"					Cistuda blandingii  |Emys blandingii  	Blanding's Turtle			EN	A2cde+4ce	3.1	2011	decreasing	N
2130	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Enchisthenes	hartii	"(Thomas, 1892)"					Artibeus hartii  	Velvety Fruit-eating Bat			LC		3.1	2008	unknown	N
7750	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	MUSTELIDAE	Enhydra	lutris	"(Linnaeus, 1758)"					Mustela lutra	Sea Otter	Loutre de mer	"Nutria del Kamtchatka, Nutria Marina"	EN	A2abe	3.1	2015	decreasing	N
176719	ANIMALIA	CHORDATA	REPTILIA	SQUAMATA	ELAPIDAE	Enhydrina	schistosa	"(Daudin, 1803)"					Disteira schistosa  |Hydrophis schistosus  |Hydrus valakadyn  	Beaked Sea Snake	Enhydrine Ardoisee		LC		3.1	2010	stable	N
59260	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Ensatina	eschscholtzii	"Gray, 1850"					Ensatina  croceater|Ensatina  klauberi |Ensatina  platensis|Ensatina  sierrae|Heredia  oregonensis |Plethodon  croceater |Plethodon  eschscholtzii|Plethodon  oregonensis|Plethodon  platensis|Urotropis platensis 	"Ensatina, Eschscholtz Salamander, Common Ensatina, Eschscholtz's Salamander, Redwood Salamander"			LC		3.1	2015	stable	N
7928	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Eptesicus	fuscus	"(Beauvois, 1796)"						Big Brown Bat			LC		3.1	2016	increasing	N
22717434	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ALAUDIDAE	Eremophila	alpestris	"(Linnaeus, 1758)"						"Horned Lark, Shore Lark"			LC		3.1	2016	decreasing	N
8004	ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	ERETHIZONTIDAE	Erethizon	dorsatum	"(Linnaeus, 1758)"						North American Porcupine			LC		3.1	2016	stable	N
8005	ANIMALIA	CHORDATA	REPTILIA	TESTUDINES	CHELONIIDAE	Eretmochelys	imbricata	"(Linnaeus, 1766)"					Testudo imbricata  	Hawksbill Turtle	"Tortue à écailles, Tortue à bec faucon, Caret, Tortue Caret, Tortue imbriquée"	Tortuga de Carey	CR	A2bd	3.1	2008	decreasing	N
8010	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	PHOCIDAE	Erignathus	barbatus	"(Erxleben, 1777)"					Phoca barbata	Bearded Seal	Phoque barbu	Foca Barbuda	LC		3.1	2016	unknown	N
8097	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	ESCHRICHTIIDAE	Eschrichtius	robustus	"(Lilljeborg, 1861)"					Eschrichtius gibbosus	"Gray Whale, Grey Whale"			LC		3.1	2008	stable	N
22719574	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ESTRILDIDAE	Estrilda	astrild	"(Linnaeus, 1758)"						Common Waxbill			LC		3.1	2016	stable	N
22719518	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ESTRILDIDAE	Estrilda	coerulescens	"(Vieillot, 1817)"						Lavender Waxbill	Queue de vinaigre		LC		3.1	2016	stable	N
22719558	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ESTRILDIDAE	Estrilda	melpoda	"(Vieillot, 1817)"						Orange-cheeked Waxbill	Astrild à joues oranges		LC		3.1	2016	stable	N
22719570	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ESTRILDIDAE	Estrilda	troglodytes	"(Lichtenstein, 1823)"						Black-rumped Waxbill	Bec de corail cendré		LC		3.1	2016	stable	N
41712	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BALAENIDAE	Eubalaena	glacialis	"(P.L.S. Müller, 1776)"						"North Atlantic Right Whale, Black Right Whale"	Baleine De Biscaye	Ballena Franca Del Norte	EN	D	3.1	2012	unknown	N
41711	ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	BALAENIDAE	Eubalaena	japonica	"(Lacépède, 1818)"					Eubalaena glacialis  	North Pacific Right Whale			EN	D	3.1	2008	unknown	N
8166	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	VESPERTILIONIDAE	Euderma	maculatum	"(J.A. Allen, 1891)"						Spotted Bat			LC		3.1	2008	stable	N
22697411	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	THRESKIORNITHIDAE	Eudocimus	albus	"(Linnaeus, 1758)"						"White Ibis, American White Ibis"			LC		3.1	2016	stable	N
22697415	ANIMALIA	CHORDATA	AVES	PELECANIFORMES	THRESKIORNITHIDAE	Eudocimus	ruber	"(Linnaeus, 1758)"						Scarlet Ibis			LC		3.1	2016	decreasing	N
22693906	ANIMALIA	CHORDATA	AVES	CHARADRIIFORMES	CHARADRIIDAE	Eudromias	morinellus	"(Linnaeus, 1758)"					Charadrius morinellus |Charadrius morinellus morinellus|Charadrius morinellus morinellus|Charadrius morinellus morinellus	"Eurasian Dotterel, Dotterel"	Pluvier guignard		LC		3.1	2016	decreasing	N
22687746	ANIMALIA	CHORDATA	AVES	CAPRIMULGIFORMES	TROCHILIDAE	Eugenes	fulgens	"(Swainson, 1827)"						Magnificent Hummingbird			LC		3.1	2016	increasing	N
8239	ANIMALIA	CHORDATA	MAMMALIA	CARNIVORA	OTARIIDAE	Eumetopias	jubatus	"(Schreber, 1776)"					Phoca jubata	"Steller Sea Lion, Northern Sealion, Northern Sea Lion, Steller's Sealion, Steller's Sea Lion"			NT		3.1	2016	increasing	N
136433	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	MOLOSSIDAE	Eumops	floridanus	"G.M. Allen, 1932"						Florida Bonneted Bat			VU	C2a(i)	3.1	2016	decreasing	N
8247	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	MOLOSSIDAE	Eumops	perotis	"(Schinz, 1821)"						"Western Mastiff Bat, Western Bonneted Bat, Greater Bonneted Bat"			LC		3.1	2015	decreasing	N
8248	ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	MOLOSSIDAE	Eumops	underwoodi	"Goodwin, 1940"						Underwood's Bonneted Bat			LC		3.1	2016	unknown	N
22719761	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ESTRILDIDAE	Euodice	cantans	"(Gmelin, 1789)"					Euodice cantans |Euodice cantans cantans|Lonchura cantans	"African Silverbill, Warbling Silverbill"	Bec d'argent		LC		3.1	2016	stable	N
22719770	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ESTRILDIDAE	Euodice	malabarica	"(Linnaeus, 1758)"					Euodice malabarica |Euodice malabarica malabarica|Lonchura malabarica	"Indian Silverbill, White-throated Munia"			LC		3.1	2016	stable	N
22724329	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ICTERIDAE	Euphagus	carolinus	"(Müller, 1776)"						Rusty Blackbird			VU	A2cde+3cde+4cde	3.1	2016	decreasing	N
22724332	ANIMALIA	CHORDATA	AVES	PASSERIFORMES	ICTERIDAE	Euphagus	cyanocephalus	"(Wagler, 1829)"						Brewer's Blackbird			LC		3.1	2016	decreasing	N
22682744	ANIMALIA	CHORDATA	AVES	TROGONIFORMES	TROGONIDAE	Euptilotis	neoxenus	"(Gould, 1838)"						"Eared Quetzal, Eared Trogon"			NT		3.1	2016	stable	N
